subsequent_purchases,purchase_model,purchase_make,purchase_vehicle_year,purchase_price_LB,purchase_price_UB,trade_in,vehicle_financing,customer_age,customer_income,customer_gender,customer_previous_purchase,customer_distance_to_dealer,post_purchase_satisfaction,vehicle_warranty_used,AgeBin,purchase_class,made_in,job_assign,purchase_price
4,EQUINOX,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
4,300,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24
4,SILVERADO 1500,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
4,CAMARO,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
4,SORENTO,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
4,TL,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21
4,EXPLORER,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
4,MURANO,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
4,FORTE,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
4,ELANTRA,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
4,ODYSSEY,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
4,SOUL,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
4,G35,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
4,TACOMA,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
4,CRUZE,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18
4,CHARGER,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
4,SIERRA 1500,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
4,PASSAT,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17
4,SIENNA,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
4,AVEO,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
4,TAURUS,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16
4,CC,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4,TITAN,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4,E350,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4,COMPASS,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15
4,GRAND CARAVAN,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
4,SRX,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
4,YARIS,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
4,COBALT,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14
4,RX 350,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,JOURNEY,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,PILOT,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,HIGHLANDER,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,ACCENT,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,TRAVERSE,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,SANTA FE,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13
4,OPTIMA,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4,PATHFINDER,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4,XTERRA,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4,TAHOE,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4,WRANGLER,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4,GENESIS,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4,200,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4,500,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4,ACADIA,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4,CTS,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
4,LACROSSE,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,ACCORD CROSSTOUR,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,4RUNNER,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,FIESTA,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,TERRAIN,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,M35,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,CX-9,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,F250,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,RANGER,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,INSIGHT,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11
4,IS 250,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4,TSX,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4,PT CRUISER,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4,A4,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4,AVALON,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4,ES 350,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4,TC,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4,BEETLE,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
4,TIGUAN,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4,CALIBER,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4,HHR,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4,TUNDRA,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4,CAPTIVA SPORT,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
4,COLORADO,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4,OUTLANDER,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4,FIT,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4,EXPEDITION,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4,ESCALADE,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4,MAZDA5,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4,DURANGO,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4,350Z,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4,335,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
4,RAM 2500,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,SUBURBAN 1500,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,RANGE ROVER,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,MDX,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,NITRO,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,ROUTAN,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,LANCER,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,GRAND MARQUIS,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,DAKOTA,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,GLK350,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,GALANT,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,FX35,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,FLEX,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,CORVETTE,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,CHALLENGER,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,X5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
4,G6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,370Z,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,MATRIX,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,ION,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,FORESTER,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,AVALANCHE 1500,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,SILVERADO 2500,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,FRONTIER,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,CX-7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
4,EX35,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,ECLIPSE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,CUBE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,M37,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,AURA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,GTI,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,IMPREZA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,HS 250H,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,X3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,XB,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,RIO,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,RIDGELINE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,SEBRING,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,RDX,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,TUCSON,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,SEDONA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,SPORTAGE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,YUKON,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,SOLARA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,ML350,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,MKZ,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,VUE,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,MKT,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,OUTBACK,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
4,FJ CRUISER,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,ENCLAVE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,ENDEAVOR,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,TRAILBLAZER,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,VENZA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,TOWN CAR,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,XC90,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,R350,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,NAVIGATOR,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,MKX,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,LUCERNE,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,M3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,MKS,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,FORTWO,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,SONATA HYBRID,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,S550,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,ELEMENT,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,CIVIC HYBRID,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,528,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,325,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
4,XF,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,VIBE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,CLK500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,CAYENNE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,QUEST,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,GX 470,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,LR2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,REGAL,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,RL,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,S80,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,CR-Z,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,RONDO,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,RX 330,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,CT 200H,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,RX-8,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,E-350,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,Q7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,CARAVAN,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,MAZDA2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,ARMADA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,A6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,MAGNUM,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,535,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,128,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,STS,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,SX4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,JUKE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,GS 300,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,IS 350,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,TOUAREG,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,MILAN,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,SOLSTICE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,SEQUOIA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,SIERRA 2500,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,FREESTYLE,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,GL450,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
4,H3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,CHARGER SRT-8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,COMMANDER,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,CROSSFIRE,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,CROWN VICTORIA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,E-250,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,ENVOY,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,EXPEDITION EL,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,FIREBIRD,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,FREESTAR,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,FUSION HYBRID,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,GOLF,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,GRAND VITARA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,CHALLENGER SRT-8,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,CAYMAN,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,ALTIMA HYBRID,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,330,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,650,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,750,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,A5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,AZERA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,CANYON,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,BORREGO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,BOXSTER,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,C230,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,C250,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,YUKON XL 1500,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,X6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,VOLT,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,VERACRUZ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,Q5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,QX56,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,VELOSTER,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,STRATUS,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,SPECTRA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,SONIC,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,SL550,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,S60,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,LESABRE,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,LS 430,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,MARK LT,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,MONTEGO,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,MX-5 MIATA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,KIZASHI,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,IS 300,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
4,H2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,MPV,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,MONTE CARLO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,MARINER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,M6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,M45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,LS 460,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,LS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,HIGHLANDER HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,GX 460,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,GTO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,GRAND PRIX,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,GRAND CHEROKEE SRT-8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,GRAND AM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,GLI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,G8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,G25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,FX45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,MURANO CROSS CABRIOLET,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,NEON,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,OPTIMA HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,OUTLOOK,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,SKY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,SILVERADO 3500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,SC 430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,S40,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,S2000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,S-10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,RX 450H,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,RENDEZVOUS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,RANGE ROVER SPORT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,RAM 3500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,RABBIT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,R500,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,R320,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,PRIUS PLUG IN HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,PARK AVENUE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,PANAMERA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,PACIFICA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,FR-S,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,F350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,F150 HERITAGE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,300 C SRT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,EXPLORER SPORT TRAC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,740,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,ES 330,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,ENVOY XL,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,E63 AMG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,DEVILLE,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,CLS550,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,CLK430,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,CAVALIER,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,CAMRY HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,C70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,C350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,C280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,BRZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,AMANTI,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,A8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,A7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,A3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,911,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,TAHOE HYBRID,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,TAURUS X,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,TERRAZA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,TRAILBLAZER EXT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,Z4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,XL-7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,XC70,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,XC60,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,XA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,WINDSTAR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,VERANO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,V50,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,TTS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,TT,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4,TRIBECA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5,ALTIMA,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57,57
5,F150,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49
5,CAMRY,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48
5,ACCORD,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43
5,MALIBU,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42
5,ESCAPE,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38
5,SONATA,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35
5,CIVIC,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30
